Label,B2_Blue,B3_Green,B4_Red,B8_NIR,B11_SWIR1,B12_SWIR2,NDVI,NDWI,EVI,SAVI,Elevation,Slope,Aspect,Annual_Rainfall,LST_Celsius,Longitude,Latitude
1,1129.3333333333333,1311.0,1466.4375,3427.4444444444443,2805.4285714285716,1875.5,0.4007058,-0.44665384,1.3048780262394224,0.6009973169350913,1003,1,180,332.5259289741516,29.390000000000043,32.72486223248267,37.9080515903239
1,661.75,1006.375,872.0,3979.0,2576.0,1445.0,0.6404865,-0.5962691,1.8281309758465474,0.960630732763063,996,5,112,356.6119602918625,28.970000000000027,32.852063676713996,37.836635525236396
1,1037.8333333333333,1265.6666666666667,1616.5,2754.0,3152.5,2540.0,0.2602677,-0.37026286,0.6089074460681975,0.3903568977350721,997,1,90,359.9694895744324,30.100000000000023,32.80463262971248,37.84121693318541
1,800.0,1183.7142857142858,1199.0,4127.333333333333,2769.6666666666665,1773.0,0.54978406,-0.5542445,1.3754932047347657,0.8245987297018241,1002,3,180,350.5208531022072,29.640000000000043,32.90380663707928,37.80429617500809
1,666.6,1006.3333333333334,1049.6666666666667,4092.0,2712.3333333333335,1511.0,0.5917018,-0.60523045,1.4107082135460136,0.8874663728000518,1002,2,212,358.6137350797653,29.460000000000036,32.91135248546588,37.85145772742437
1,1370.4545454545455,1569.2307692307693,1828.4444444444443,2602.0,3518.666666666667,3216.15,0.17459999,-0.2475934,0.5868703263490082,0.26187043143548533,994,1,308,360.90416979789734,29.403333333333364,32.86742486807244,37.87220881048753
1,1185.2142857142858,1480.25,1591.8,2786.333333333333,3342.8333333333335,2959.8571428571427,0.2728408,-0.30611926,0.8658482622078976,0.4092144428626892,1001,2,90,360.90416979789734,28.726,32.857723063003945,37.898619279840645
1,1330.1666666666667,1459.8,1768.6,2732.5,3278.0,3050.75,0.21414766,-0.30358037,0.7153034418273302,0.32118580060422963,998,1,308,364.1630879640579,28.480000000000018,32.85260266588447,37.92853317880182
1,801.0,1052.5384615384614,1121.7058823529412,3441.6666666666665,2414.0,1718.25,0.5083873,-0.53160197,1.3923991046694175,0.7624974490617917,1002,1,232,321.9317727088928,28.04000000000002,32.89464382118126,37.749319279619975
1,786.6666666666666,1075.6666666666667,1059.0,3973.25,2378.0,1575.0,0.57911474,-0.573902,1.6452605431039349,0.8685857632507078,1003,1,0,338.73961424827576,29.64178571428573,32.913508442147766,37.7803111569221
1,536.5,787.0,999.0,4003.133333333333,2297.5,1329.0,0.60057044,-0.6714079,1.2570892951294834,0.9007655967856929,1005,1,180,335.931592464447,28.474000000000046,32.964981907927815,37.78192812443351
1,495.0,875.6,640.4166666666667,4501.0,2497.2,1296.5,0.7508793,-0.6742923,2.083648172135866,1.1262094225564396,1005,3,292,338.73961424827576,29.102000000000032,32.944769814035126,37.75309220381328
1,943.0,1102.4583333333335,1328.0,2880.5,2609.0,1970.875,0.36889628,-0.44641232,1.027601270849881,0.5532786885245902,1002,1,308,319.5304273366928,28.690000000000055,32.96228696207546,37.72425628319304
1,603.5,996.6451612903226,816.0,3773.275,1979.375,1147.5833333333335,0.64438826,-0.58211243,1.7840595797563965,0.966477114891253,1002,3,203,340.9835510253906,27.78333333333336,33.00729255780985,37.67601675243582
1,864.75,1185.2222222222222,1239.0,3749.5,2318.75,1578.6,0.5032575,-0.51963973,1.3356920539490835,0.754810583283223,1003,1,270,315.8602389097214,28.380000000000052,32.97252775631442,37.69595935174328
1,742.7,1066.3,1123.0,3657.125,2549.625,1618.0,0.53013784,-0.5485056,1.312780065791178,0.7951235455615113,1005,2,0,333.9668228626251,26.8366666666667,33.08894941713631,37.66793191487875
1,861.0833333333334,1177.0,1505.9926470588234,3568.5,2826.8,1909.6666666666667,0.406446,-0.50395113,0.8387816567927019,0.6096089678484031,1004,4,105,341.03653395175934,27.67166666666668,33.083020536261124,37.709703575590304
1,1037.857142857143,1298.875,1708.3333333333333,2800.0,2812.8,2000.75,0.24214418,-0.36622855,0.5181563803866792,0.36317598787565153,1007,1,90,349.7508319616318,26.89500000000004,33.09056638464773,37.75201422547234
1,476.6470588235294,739.3243243243244,728.7142857142857,4431.6,2510.0,1356.4545454545455,0.7175698,-0.7140456,1.7700107604126716,1.0762504255972896,1036,2,148,345.5425193309784,28.220000000000027,33.10484959766523,37.77303480312073
